"מספר היטל סחר","כותרת","תיאור טובין בהיטל","שם קבוצת מדינות","מזהה קבוצת מדינות","תאריך סיום היטל סחר","תאריך התחלה","ספרת ביקורת","שם מדינה","סטאטוס היטל סחר","טבלת היטל סחר","סיווג","תאריך סיום חקירה","האם קבוצת מדינות","סוג ספר מכס","מזהה ספק","שם ספק","מזהה מדינה","תיאור טובין בהיטל"
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אירלנד","היטל","71","4805120000/3","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","372",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אירלנד","היטל","161","4805120000/3","","false","1","","","372",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אסטוניה","היטל","12","4805120000/3","","false","1","2068235","VAREL","233",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אסטוניה","היטל","159","4805120000/3","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","233",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אסטוניה","היטל","94","4805120000/3","","false","1","","","233",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובניה","היטל","161","4805120000/3","","false","1","","","705",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובקיה","היטל","12","4805120000/3","","false","1","2068235","VAREL","703",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובקיה","היטל","159","4805120000/3","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","703",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובקיה","היטל","94","4805120000/3","","false","1","","","703",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובקיה","היטל","112","4805120000/3","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","703",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובקיה","היטל","71","4805120000/3","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","703",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","סלובקיה","היטל","161","4805120000/3","","false","1","","","703",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","ספרד","היטל","12","4805120000/3","","false","1","2068235","VAREL","724",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","ספרד","היטל","159","4805120000/3","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","724",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הונגריה","היטל","161","4805110000/5","","false","1","","","348",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הממלכה המאוחדת","היטל","12","4805110000/5","","false","1","2068235","VAREL","826",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הממלכה המאוחדת","היטל","159","4805110000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","826",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הממלכה המאוחדת","היטל","94","4805110000/5","","false","1","","","826",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הממלכה המאוחדת","היטל","112","4805110000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","826",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הממלכה המאוחדת","היטל","71","4805110000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","826",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","הממלכה המאוחדת","היטל","161","4805110000/5","","false","1","","","826",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","יוון","היטל","12","4805110000/5","","false","1","2068235","VAREL","300",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","יוון","היטל","159","4805110000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","300",""
"39201041","039201041","ניילון נצמד לתעשייה מספק מס' _S.A CIT EV .NAS KITSALP NASKSN","","","","2010-01-01T00:00:00+02:00","5","טורקיה","ערבות זמנית בוטלה","93","3920100000/5","2011-04-26T00:00:00+03:00","false","1","2223991","NAKSAN PLASTIK SAN.VE","792",""
"39201058","039201058","ניילון נצמד לתעשייה","","","","2010-01-01T00:00:00+02:00","5","יוון","ערבות זמנית בוטלה","110","3920100000/5","2011-04-26T00:00:00+03:00","false","1","2029979","M.J.MAILLIS S.A.","300",""
"39201066","039201066","ניילון נצמד לתעשייה מיצרנים אחרים מטורקיה","","","","2010-01-01T00:00:00+02:00","5","טורקיה","ערבות זמנית בוטלה","125","3920100000/5","2011-04-26T00:00:00+03:00","false","1","","","792",""
"39201082","039201082","ניילון נצמד לתעשייה","","","","2010-01-01T00:00:00+02:00","5","טורקיה","ערבות זמנית בוטלה","158","3920100000/5","2011-04-26T00:00:00+03:00","false","1","2257932","ROYAL HALI IPLIK TEKSTIL MOBILY","792",""
"39201074","039201074","ניילון נצמד לתעשייה מיצרנים אחרים ממדינות האיחוד האירופאי_____________________________YLIBOM LITSKET KILPI ILAH LAYOR","","","","2010-01-01T00:00:00+02:00","5","יוון","ערבות זמנית בוטלה","176","3920100000/5","2011-04-26T00:00:00+03:00","false","1","","","300",""
"39201074","039201074","ניילון נצמד לתעשייה מיצרנים אחרים ממדינות האיחוד האירופאי","","","","2010-01-01T00:00:00+02:00","5","פולין","ערבות זמנית בוטלה","176","3920100000/5","2011-04-26T00:00:00+03:00","false","1","","","616",""
"39201074","039201074","ניילון נצמד לתעשייה מיצרנים אחרים ממדינות האיחוד האירופאי","","","","2010-01-01T00:00:00+02:00","5","פורטוגל","ערבות זמנית בוטלה","176","3920100000/5","2011-04-26T00:00:00+03:00","false","1","","","620",""
"39201074","039201074","ניילון נצמד לתעשייה מיצרנים אחרים ממדינות האיחוד האירופאי_____________________________YLIBOM LITSKET KILPI ILAH LAYOR","","","","2010-01-01T00:00:00+02:00","5","אוסטריה","ערבות זמנית בוטלה","176","3920100000/5","2011-04-26T00:00:00+03:00","false","1","","","40",""
"39201074","039201074","ניילון נצמד לתעשייה מיצרנים אחרים ממדינות האיחוד האירופאי","","","","2010-01-01T00:00:00+02:00","5","איטליה","ערבות זמנית בוטלה","176","3920100000/5","2011-04-26T00:00:00+03:00","false","1","","","380",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","ליטא","ערבות זמנית בוטלה","160","4805110000/5","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","440",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","5","ליטא","ערבות זמנית בוטלה","58","4805110000/5","2011-04-26T00:00:00+03:00","false","1","","","440",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","מלטה","ערבות זמנית בוטלה","69","4805110000/5","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","470",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","מלטה","ערבות זמנית בוטלה","111","4805110000/5","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","470",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","מלטה","ערבות זמנית בוטלה","127","4805110000/5","2011-04-26T00:00:00+03:00","false","1","","","470",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","מלטה","ערבות זמנית בוטלה","70","4805110000/5","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","470",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","מלטה","ערבות זמנית בוטלה","160","4805110000/5","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","470",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","5","מלטה","ערבות זמנית בוטלה","58","4805110000/5","2011-04-26T00:00:00+03:00","false","1","","","470",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","סלובניה","ערבות זמנית בוטלה","69","4805110000/5","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","705",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","בלגיה","היטל","94","4805240000/8","","false","1","","","56",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","בלגיה","היטל","112","4805240000/8","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","56",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","בלגיה","היטל","71","4805240000/8","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","56",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","בלגיה","היטל","161","4805240000/8","","false","1","","","56",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","גרמניה","היטל","12","4805240000/8","","false","1","2068235","VAREL","276",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","גרמניה","היטל","159","4805240000/8","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","276",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","גרמניה","היטל","94","4805240000/8","","false","1","","","276",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","גרמניה","היטל","112","4805240000/8","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","276",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","גרמניה","היטל","71","4805240000/8","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","276",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אסטוניה","היטל","112","4805120000/3","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","233",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אסטוניה","היטל","71","4805120000/3","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","233",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","אסטוניה","היטל","161","4805120000/3","","false","1","","","233",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","בולגריה","היטל","12","4805120000/3","","false","1","2068235","VAREL","100",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","בולגריה","היטל","159","4805120000/3","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","100",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","בולגריה","היטל","94","4805120000/3","","false","1","","","100",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","בולגריה","היטל","112","4805120000/3","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","100",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","בולגריה","היטל","71","4805120000/3","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","100",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","בולגריה","היטל","161","4805120000/3","","false","1","","","100",""
